dataset,seed,model,n_rows,n_train,n_val,n_test,n_features,n_intermediates,n_targets,mean_rmse,mean_mae,mean_r2,target_rmse_json,target_r2_json,dropped_all_nan_cols,split_group_col,train_val_group_overlap,train_test_group_overlap,val_test_group_overlap,target_constant_within_group,mean_mse,target_mse_json
household_power_consumption,1,oracle_mlp,34168,19133,4784,10251,9,3,1,0.0533176511526107,0.0346673391759395,0.3586915135383606,"{""target_global_reactive_power"": 0.05331765115261078}","{""target_global_reactive_power"": 0.3586915135383606}",,,0,0,0,False,0.0028427719244314975,"{""target_global_reactive_power"": 0.0028427719244314975}"
household_power_consumption,1,prism,34168,19133,4784,10251,9,3,1,0.0553144589066505,0.038950826972723,0.3097565174102783,"{""target_global_reactive_power"": 0.05531445890665054}","{""target_global_reactive_power"": 0.3097565174102783}",,,0,0,0,False,0.0030596893641355316,"{""target_global_reactive_power"": 0.0030596893641355316}"
household_power_consumption,1,prism_z_acp_random_forest,34168,19133,4784,10251,9,3,1,0.061100855384992,0.0443123147871075,0.157791633874748,"{""target_global_reactive_power"": 0.06110085538499205}","{""target_global_reactive_power"": 0.15779163387474804}",,,0,0,0,False,0.003733314528777712,"{""target_global_reactive_power"": 0.003733314528777712}"
household_power_consumption,1,prism_z_acp_xgboost,34168,19133,4784,10251,9,3,1,0.0605969368789204,0.0436597051427884,0.1716262775611789,"{""target_global_reactive_power"": 0.06059693687892041}","{""target_global_reactive_power"": 0.17162627756117899}",,,0,0,0,False,0.003671988759107865,"{""target_global_reactive_power"": 0.003671988759107865}"
household_power_consumption,1,prism_z_acp_lightgbm,34168,19133,4784,10251,9,3,1,0.0610977840225387,0.0439089441497442,0.1578763024812228,"{""target_global_reactive_power"": 0.061097784022538765}","{""target_global_reactive_power"": 0.15787630248122286}",,,0,0,0,False,0.003732939212464793,"{""target_global_reactive_power"": 0.003732939212464793}"
household_power_consumption,1,prism_z_random_forest,34168,19133,4784,10251,9,3,1,0.0610825473936186,0.0443964874929277,0.158296269475751,"{""target_global_reactive_power"": 0.061082547393618625}","{""target_global_reactive_power"": 0.15829626947575104}",,,0,0,0,False,0.0037310775960936655,"{""target_global_reactive_power"": 0.0037310775960936655}"
household_power_consumption,1,prism_z_xgboost,34168,19133,4784,10251,9,3,1,0.0608284958389035,0.0438417444783056,0.1652832555143129,"{""target_global_reactive_power"": 0.06082849583890351}","{""target_global_reactive_power"": 0.1652832555143129}",,,0,0,0,False,0.003700105906023502,"{""target_global_reactive_power"": 0.003700105906023502}"
household_power_consumption,1,prism_z_lightgbm,34168,19133,4784,10251,9,3,1,0.0613637004174699,0.0441529721652003,0.1505299864957351,"{""target_global_reactive_power"": 0.06136370041746997}","{""target_global_reactive_power"": 0.15052998649573512}",,,0,0,0,False,0.003765503728925004,"{""target_global_reactive_power"": 0.003765503728925004}"
household_power_consumption,2,simple_mlp,34168,19133,4784,10251,9,3,1,0.0568547025322914,0.0389557778835296,0.270781397819519,"{""target_global_reactive_power"": 0.05685470253229141}","{""target_global_reactive_power"": 0.27078139781951904}",,,0,0,0,False,0.0032324572000353435,"{""target_global_reactive_power"": 0.0032324572000353435}"
household_power_consumption,2,random_forest,34168,19133,4784,10251,9,3,1,0.059071101756275,0.0418570809813544,0.2128180757691432,"{""target_global_reactive_power"": 0.05907110175627501}","{""target_global_reactive_power"": 0.21281807576914324}",,,0,0,0,False,0.0034893950627001963,"{""target_global_reactive_power"": 0.0034893950627001963}"
household_power_consumption,2,xgboost,34168,19133,4784,10251,9,3,1,0.0579896625982157,0.0414907510447553,0.2413767746470491,"{""target_global_reactive_power"": 0.05798966259821578}","{""target_global_reactive_power"": 0.2413767746470491}",,,0,0,0,False,0.003362800968254906,"{""target_global_reactive_power"": 0.003362800968254906}"
household_power_consumption,2,lightgbm,34168,19133,4784,10251,9,3,1,0.057770746166458,0.0409648197649042,0.2470937113413684,"{""target_global_reactive_power"": 0.057770746166458005}","{""target_global_reactive_power"": 0.24709371134136848}",,,0,0,0,False,0.003337459112629322,"{""target_global_reactive_power"": 0.003337459112629322}"
household_power_consumption,2,cnn_mlp,34168,19133,4784,10251,9,3,1,0.0617743638775812,0.0443165841563659,0.1391221482366419,"{""target_global_reactive_power"": 0.06177436387758121}","{""target_global_reactive_power"": 0.13912214823664193}",,,0,0,0,False,0.00381607203247981,"{""target_global_reactive_power"": 0.00381607203247981}"
household_power_consumption,2,ftt_mlp,34168,19133,4784,10251,9,3,1,0.062969478787038,0.0452265231334329,0.1054900662319808,"{""target_global_reactive_power"": 0.062969478787038}","{""target_global_reactive_power"": 0.10549006623198087}",,,0,0,0,False,0.003965155258711228,"{""target_global_reactive_power"": 0.003965155258711228}"
household_power_consumption,2,two_stage_mlp,34168,19133,4784,10251,9,3,1,0.0623427927494049,0.0444116219878196,0.1232061386108398,"{""target_global_reactive_power"": 0.06234279274940491}","{""target_global_reactive_power"": 0.12320613861083984}",,,0,0,0,False,0.003886623807795253,"{""target_global_reactive_power"": 0.003886623807795253}"
household_power_consumption,2,oracle_mlp,34168,19133,4784,10251,9,3,1,0.0531948953866958,0.0346673280000686,0.3616411089897156,"{""target_global_reactive_power"": 0.05319489538669586}","{""target_global_reactive_power"": 0.3616411089897156}",,,0,0,0,False,0.0028296968952015167,"{""target_global_reactive_power"": 0.0028296968952015167}"
household_power_consumption,2,prism,34168,19133,4784,10251,9,3,1,0.0556113459169864,0.0388874262571334,0.3023272156715393,"{""target_global_reactive_power"": 0.055611345916986465}","{""target_global_reactive_power"": 0.3023272156715393}",,,0,0,0,False,0.0030926217946987272,"{""target_global_reactive_power"": 0.0030926217946987272}"
household_power_consumption,2,prism_z_acp_random_forest,34168,19133,4784,10251,9,3,1,0.0607808235528558,0.0441516775336224,0.1665911051235404,"{""target_global_reactive_power"": 0.06078082355285587}","{""target_global_reactive_power"": 0.16659110512354047}",,,0,0,0,False,0.003694308511763399,"{""target_global_reactive_power"": 0.003694308511763399}"
household_power_consumption,2,prism_z_acp_xgboost,34168,19133,4784,10251,9,3,1,0.0604241271498387,0.0435240122622106,0.1763442361768038,"{""target_global_reactive_power"": 0.06042412714983873}","{""target_global_reactive_power"": 0.17634423617680384}",,,0,0,0,False,0.0036510751418198785,"{""target_global_reactive_power"": 0.0036510751418198785}"
household_power_consumption,2,prism_z_acp_lightgbm,34168,19133,4784,10251,9,3,1,0.06080015771904,0.0437233507558056,0.1660608119186274,"{""target_global_reactive_power"": 0.06080015771904005}","{""target_global_reactive_power"": 0.16606081191862743}",,,0,0,0,False,0.0036966591786601454,"{""target_global_reactive_power"": 0.0036966591786601454}"
household_power_consumption,2,prism_z_random_forest,34168,19133,4784,10251,9,3,1,0.060765760113602,0.0443217323979273,0.1670041448911912,"{""target_global_reactive_power"": 0.06076576011360203}","{""target_global_reactive_power"": 0.1670041448911912}",,,0,0,0,False,0.0036924776021838275,"{""target_global_reactive_power"": 0.0036924776021838275}"
household_power_consumption,2,prism_z_xgboost,34168,19133,4784,10251,9,3,1,0.0607623640080138,0.0438625520344348,0.1670972520232512,"{""target_global_reactive_power"": 0.06076236400801389}","{""target_global_reactive_power"": 0.1670972520232512}",,,0,0,0,False,0.0036920648798423814,"{""target_global_reactive_power"": 0.0036920648798423814}"
household_power_consumption,2,prism_z_lightgbm,34168,19133,4784,10251,9,3,1,0.0610882931379736,0.0441273942930251,0.1581379119047447,"{""target_global_reactive_power"": 0.06108829313797362}","{""target_global_reactive_power"": 0.1581379119047447}",,,0,0,0,False,0.003731779558510995,"{""target_global_reactive_power"": 0.003731779558510995}"
household_power_consumption,3,simple_mlp,34168,19133,4784,10251,9,3,1,0.062224306166172,0.0445482581853866,0.1265357732772827,"{""target_global_reactive_power"": 0.06222430616617203}","{""target_global_reactive_power"": 0.12653577327728271}",,,0,0,0,False,0.003871864277861514,"{""target_global_reactive_power"": 0.003871864277861514}"
household_power_consumption,3,random_forest,34168,19133,4784,10251,9,3,1,0.0590972236234432,0.041875322925049,0.2121217214583565,"{""target_global_reactive_power"": 0.05909722362344327}","{""target_global_reactive_power"": 0.2121217214583565}",,,0,0,0,False,0.003492481839999261,"{""target_global_reactive_power"": 0.003492481839999261}"
household_power_consumption,3,xgboost,34168,19133,4784,10251,9,3,1,0.0579080417747991,0.0414243277242075,0.2435108059046931,"{""target_global_reactive_power"": 0.057908041774799156}","{""target_global_reactive_power"": 0.2435108059046931}",,,0,0,0,False,0.003353341302191884,"{""target_global_reactive_power"": 0.003353341302191884}"
household_power_consumption,3,lightgbm,34168,19133,4784,10251,9,3,1,0.0576609349426665,0.0408356830707901,0.2499532549430443,"{""target_global_reactive_power"": 0.05766093494266652}","{""target_global_reactive_power"": 0.24995325494304432}",,,0,0,0,False,0.0033247834184624205,"{""target_global_reactive_power"": 0.0033247834184624205}"
household_power_consumption,3,cnn_mlp,34168,19133,4784,10251,9,3,1,0.0620573566553909,0.0442198048681447,0.1312165956840827,"{""target_global_reactive_power"": 0.06205735665539099}","{""target_global_reactive_power"": 0.13121659568408273}",,,0,0,0,False,0.0038511155150544006,"{""target_global_reactive_power"": 0.0038511155150544006}"
household_power_consumption,3,ftt_mlp,34168,19133,4784,10251,9,3,1,0.0618683478484762,0.0445074316351189,0.1365006638071335,"{""target_global_reactive_power"": 0.06186834784847624}","{""target_global_reactive_power"": 0.13650066380713355}",,,0,0,0,False,0.0038276924655000545,"{""target_global_reactive_power"": 0.0038276924655000545}"
household_power_consumption,3,two_stage_mlp,34168,19133,4784,10251,9,3,1,0.0619305521249771,0.044300977140665,0.1347634196281433,"{""target_global_reactive_power"": 0.06193055212497711}","{""target_global_reactive_power"": 0.1347634196281433}",,,0,0,0,False,0.003835393286504507,"{""target_global_reactive_power"": 0.003835393286504507}"
household_power_consumption,3,oracle_mlp,34168,19133,4784,10251,9,3,1,0.0533757321536541,0.0351769626140594,0.3572934865951538,"{""target_global_reactive_power"": 0.0533757321536541}","{""target_global_reactive_power"": 0.3572934865951538}",,,0,0,0,False,0.002848968782938624,"{""target_global_reactive_power"": 0.002848968782938624}"
household_power_consumption,3,prism,34168,19133,4784,10251,9,3,1,0.0558531060814857,0.0388804413378238,0.2962480187416076,"{""target_global_reactive_power"": 0.05585310608148575}","{""target_global_reactive_power"": 0.29624801874160767}",,,0,0,0,False,0.0031195694589497003,"{""target_global_reactive_power"": 0.0031195694589497003}"
household_power_consumption,3,prism_z_acp_random_forest,34168,19133,4784,10251,9,3,1,0.0610202884485333,0.0442620578888269,0.1600112234897655,"{""target_global_reactive_power"": 0.06102028844853335}","{""target_global_reactive_power"": 0.1600112234897655}",,,0,0,0,False,0.0037234756023422125,"{""target_global_reactive_power"": 0.0037234756023422125}"
household_power_consumption,3,prism_z_acp_xgboost,34168,19133,4784,10251,9,3,1,0.0603824093119689,0.0435445282499626,0.1774811752599492,"{""target_global_reactive_power"": 0.06038240931196898}","{""target_global_reactive_power"": 0.17748117525994922}",,,0,0,0,False,0.0036460353543181587,"{""target_global_reactive_power"": 0.0036460353543181587}"
household_power_consumption,3,prism_z_acp_lightgbm,34168,19133,4784,10251,9,3,1,0.0608447129036692,0.0438548785685152,0.1648381200633448,"{""target_global_reactive_power"": 0.060844712903669294}","{""target_global_reactive_power"": 0.16483812006334486}",,,0,0,0,False,0.0037020790883299406,"{""target_global_reactive_power"": 0.0037020790883299406}"
household_power_consumption,3,prism_z_random_forest,34168,19133,4784,10251,9,3,1,0.061042331359975,0.0443626496923384,0.1594042403699459,"{""target_global_reactive_power"": 0.06104233135997506}","{""target_global_reactive_power"": 0.15940424036994594}",,,0,0,0,False,0.003726166217860995,"{""target_global_reactive_power"": 0.003726166217860995}"
household_power_consumption,3,prism_z_xgboost,34168,19133,4784,10251,9,3,1,0.0607072253919766,0.0437222008054738,0.1686081961173647,"{""target_global_reactive_power"": 0.06070722539197662}","{""target_global_reactive_power"": 0.16860819611736477}",,,0,0,0,False,0.003685367214792251,"{""target_global_reactive_power"": 0.003685367214792251}"
household_power_consumption,3,prism_z_lightgbm,34168,19133,4784,10251,9,3,1,0.0609372776762069,0.0439183661794621,0.1622950766308005,"{""target_global_reactive_power"": 0.06093727767620698}","{""target_global_reactive_power"": 0.16229507663080056}",,,0,0,0,False,0.003713351810587153,"{""target_global_reactive_power"": 0.003713351810587153}"
household_power_consumption,4,simple_mlp,34168,19133,4784,10251,9,3,1,0.0622537471354007,0.0443848296999931,0.1257091164588928,"{""target_global_reactive_power"": 0.06225374713540077}","{""target_global_reactive_power"": 0.12570911645889282}",,,0,0,0,False,0.00387552903239842,"{""target_global_reactive_power"": 0.00387552903239842}"
household_power_consumption,4,random_forest,34168,19133,4784,10251,9,3,1,0.059139083163769,0.0420067067706639,0.2110052579904813,"{""target_global_reactive_power"": 0.059139083163769}","{""target_global_reactive_power"": 0.2110052579904813}",,,0,0,0,False,0.003497431157451186,"{""target_global_reactive_power"": 0.003497431157451186}"
household_power_consumption,4,xgboost,34168,19133,4784,10251,9,3,1,0.0579036522247772,0.0414550451970939,0.243625551964292,"{""target_global_reactive_power"": 0.05790365222477729}","{""target_global_reactive_power"": 0.24362555196429203}",,,0,0,0,False,0.0033528329409679555,"{""target_global_reactive_power"": 0.0033528329409679555}"
household_power_consumption,4,lightgbm,34168,19133,4784,10251,9,3,1,0.0575805471648002,0.0407792604072612,0.252043209666679,"{""target_global_reactive_power"": 0.0575805471648002}","{""target_global_reactive_power"": 0.25204320966667904}",,,0,0,0,False,0.00331551941179778,"{""target_global_reactive_power"": 0.00331551941179778}"
household_power_consumption,4,cnn_mlp,34168,19133,4784,10251,9,3,1,0.0623988647187549,0.0447134831413099,0.1216283488815692,"{""target_global_reactive_power"": 0.062398864718754915}","{""target_global_reactive_power"": 0.12162834888156926}",,,0,0,0,False,0.003893618318189477,"{""target_global_reactive_power"": 0.003893618318189477}"
household_power_consumption,4,ftt_mlp,34168,19133,4784,10251,9,3,1,0.0630615973929823,0.0450589890730183,0.1028710542585407,"{""target_global_reactive_power"": 0.06306159739298232}","{""target_global_reactive_power"": 0.1028710542585407}",,,0,0,0,False,0.0039767650657545955,"{""target_global_reactive_power"": 0.0039767650657545955}"
household_power_consumption,4,two_stage_mlp,34168,19133,4784,10251,9,3,1,0.0611705854535102,0.0442252792418003,0.1558683514595031,"{""target_global_reactive_power"": 0.061170585453510284}","{""target_global_reactive_power"": 0.15586835145950317}",,,0,0,0,False,0.003741840524725204,"{""target_global_reactive_power"": 0.003741840524725204}"
household_power_consumption,4,oracle_mlp,34168,19133,4784,10251,9,3,1,0.0530695766210556,0.0350564122200012,0.3646453619003296,"{""target_global_reactive_power"": 0.0530695766210556}","{""target_global_reactive_power"": 0.3646453619003296}",,,0,0,0,False,0.0028163799627380914,"{""target_global_reactive_power"": 0.0028163799627380914}"
household_power_consumption,4,prism,34168,19133,4784,10251,9,3,1,0.0548924878239631,0.0385614894330501,0.3202475905418396,"{""target_global_reactive_power"": 0.054892487823963165}","{""target_global_reactive_power"": 0.3202475905418396}",,,0,0,0,False,0.0030131852195039444,"{""target_global_reactive_power"": 0.0030131852195039444}"
